80000|F|DK Rød Lossen's Silke|MCO n 23|27-05-2000|FD LO 105629|62288|62996
80001|M|DK Rød Lossen's Design|MCO ds 23|27-05-2000|FD LO 105630|62288|62996
80002|F|DK Diacom Zenza|SBI n|08-02-2000|FD LO 105631|51619|50188
80003|M|DK Diacom Zigurd|SBI n|08-02-2000|FD LO 105632|51619|50188
80004|M|DK Diacom Zirius|SBI n|08-02-2000|FD LO 105633|51619|50188
80005|M|DK Diacom Zhiwas|SBI n|08-02-2000|FD LO 105634|51619|50188
80006|F|DK Ruam Thep's Silke|SIA b|19-05-2000|FD LO 105635|50042|71340
80007|F|DK Ruam Thep's Duchezze|SIA b 21|19-05-2000|FD LO 105636|50042|71340
80008|F|DK Ruam Thep's Zhi Zhi|SIA b 21|19-05-2000|FD LO 105637|50042|71340
80009|F|DK Charkaro's Little Tiggie Surprise|PER f|12-06-2000|FD LO 105638|65289|70088
80010|M|DK Charkaro's Always A Fighter|PER n|12-06-2000|FD LO 105639|65289|70088
80011|M|DK Charkaro's Just A Giggolo|PER n|12-06-2000|FD LO 105640|65289|70088
80012|M|DK Narnia's Ib|DRX ns|04-06-2000|FD LO 105641|73754|29105
80013|F|DK Narnia's Heidi|DRX a 09|04-06-2000|FD LO 105642|73754|29105
80014|F|DK Narnia's Olivia|DRX n|04-06-2000|FD LO 105643|73754|29105
80015|F|DK Narnia's Thyra|DRX n 09|04-06-2000|FD LO 105644|73754|29105
80016|F|DK Narnia's Nora|DRX n 09|04-06-2000|FD LO 105645|73754|29105
80017|F|DK Narnia's Asta|DRX ns 09|04-06-2000|FD LO 105646|73754|29105
80018|M|DK Narnia's Sofus|DRX d 23|23-06-2000|FD LO 105647|57997|69140
80019|M|DK Narnia's Gunnar|DRX ds 23|23-06-2000|FD LO 105648|57997|69140
80020|M|DK Narnia's Olfert|DRX d 09 23|23-06-2000|FD LO 105649|57997|69140
80021|F|DK Narnia's Naamah|DRX f 23|23-06-2000|FD LO 105650|57997|69140
80022|F|DK Narnia's Marie|DRX n 09 23|23-06-2000|FD LO 105651|57997|69140
80023|F|DK Bright Star's Bonsoir Madame|PER f 03|01-07-2000|FD LO 105652|69167|71478
80024|F|DK Bright Star's Poula|PER n 03|07-07-2000|FD LO 105653|70997|47000
80025|F|DK Bright Star's Goddess of Beauty|PER f 03|07-07-2000|FD LO 105654|70997|47000
