130000|M|Coomakista Owlett|BML ds 11|...|GCCF CSSR 359941||
130001|F|Quercus Iris|BML x hs|...|GCCF CSSR 327599||
130002|F|Coomakista Marilyn Munro|BML ds 11|...|GCCF CSEXP 388400 EXP 095|130000|130001
130003|M|Coomakista Far Horizon of Horizon|BML ds 11|...|CCA BM10B3-24624|129999|130002
130004|M|Strathkirk No So Shy Boy|BML x ny 25|...|CCA BM37H1-16999F2||
130005|F|Strathkirk Iolanthe|BML ns 11|...|CCA BM37B4-25777|130004|129796
130006|F|Strathkirk Hebe of Horizons|BML ns 11|...|CCA BM37B4-25929|129799|130005
130007|F|Horizons Niobe|BML x fs 11|...|CCA BM062B4-29674|130003|130006
130008|M|Horizons Pollux|BML ns 11 31|25-04-2005|FD RX 139472|129996|130007
130009|F|Keeza Crma de la Crème|BUR e|...|CCCA NSWCFA (N) 124872||
130010|M|Carlos Label Unique Be Beauperfield DK|PER ns 12|11-03-2006|FD LO 139473|79137|94827
130011|F|Caberna Aimi Adante Be Beauperfield DK|PER ns 12|11-03-2006|FD LO 139474|79137|94827
130012|F|DK Catstones Amy|OCI n 24|08-02-2006|FD LO 139475|123268|109520
130013|F|DK Catstones Abby|OCI n 24|08-02-2006|FD LO 139476|123268|109520
130014|M|DK Dushara Proud After Midnight|SOM ns|04-11-2005|FD LO 139477|95702|92828
130015|M|DK Dushara A Winter Look|SOM ns|04-11-2005|FD LO 139478|95702|92828
130016|F|Willowplace Savana|MCO fs 22|21-03-2003|TICA SBT 032103 038|99108|126793
130017|M|(N)Honey Hill's Cocaine|MCO w 62|22-12-2005|FD LO 139479|127144|90852
130018|F|(N)Honey Hill's Tender Love & Care|MCO f 23|22-12-2005|FD LO 139480|127144|90852
130019|F|(N)Honey Hill's Latino Girl|MCO n 23|22-12-2005|FD LO 139481|127144|90852
130020|M|(N)Honey Hill's Tommy Hilfiger|MCO a 22|31-12-2005|FD LO 139482|127144|112714
130021|M|(N)Honey Hill's Christian Dior|MCO w 62|31-12-2005|FD LO 139483|127144|112714
130022|F|(N)Honey Hill's Donna Karen|MCO w 62|31-12-2005|FD LO 139484|127144|112714
130023|F|(N)Honey Hill's Phillipa K.|MCO n 23|31-12-2005|FD LO 139485|127144|112714
130024|M|DK Kwanita's Artic Mist|MCO ns|02-02-2006|FD LO 139486|109634|112720
130025|M|DK Kwanita's Aslan on Secret Mission|MCO ns|02-02-2006|FD LO 139487|109634|112720
130026|F|DK Kwanita's Amazing Queen Amidala|MCO ns 23|02-02-2006|FD LO 139488|109634|112720
130027|F|DK Kwanita's Abigail Blames the Boogie|MCO n|02-02-2006|FD LO 139489|109634|112720
130028|F|DK Kwanita's Abby Blooming Jasmin|MCO f 23|02-02-2006|FD LO 139490|109634|112720
130029|M|Ol's Amboseli|NFO e 03 22|01-03-2006|FD LO 139491|118392|97137
130030|M|Ol's Nakuru|NFO e 03 22|01-03-2006|FD LO 139492|118392|97137
130031|M|Ol's Tsavo|NFO n|01-03-2006|FD LO 139493|118392|97137
130032|M|Ol's Serengeti|NFO d 23|07-03-2006|FD LO 139494|118392|84905
130033|M|Ol's Tarangire|NFO d 09 24|07-03-2006|FD LO 139495|118392|84905
130034|F|Ol's Masai Mara|NFO n 23|07-03-2006|FD LO 139496|118392|84905
130035|F|Ol's Arusha|NFO n 23|07-03-2006|FD LO 139497|118392|84905
130036|M|Ol's Black Knight|NFO n|18-03-2006|FD LO 139498|113137|110866
130037|M|Ol's Blue Moon|NFO a 23|18-03-2006|FD LO 139499|113137|110866
130038|F|Ol's Chocolate Delight|NFO n 23|18-03-2006|FD LO 139500|113137|110866
130039|F|Ol's White Socks|NFO n 09 23|18-03-2006|FD LO 139501|113137|110866
