120000|F|DK Kronhede Kentucky BluegrassQueen|ABY a|20-02-2005|FD LO 132750|107045|93817
120001|F|DK Kronhede Kælne Koh-i-Noor|ABY a|20-02-2005|FD LO 132751|107045|93817
120002|F|DK Kronhede Lovely Larix|ABY n|23-03-2005|FD LO 132752|107045|88824
120003|F|DK Wytopitlock Serengeti|MCO n 22|03-03-2005|FD LO 132753|109550|99142
120004|F|DK Wytopitlock Singapura|MCO n 23|03-03-2005|FD LO 132754|109550|99142
120005|F|DK Wytopitlock Snowshoe|MCO a 09 22|03-03-2005|FD LO 132755|109550|99142
120006|M|DK Anarchy Gizmo|MCO n|01-02-2005|FD LO 132756|76429|98533
120007|F|DK Anarchy Smølffine|MCO a|01-02-2005|FD LO 132757|76429|98533
120008|M|DK Marudi's Bertil Cila|SBI b|26-03-2005|FD LO 132758|102515|88694
120009|M|DK Marudi's Bocelli Cila|SBI b|26-03-2005|FD LO 132759|102515|88694
120010|F|Orchida Anusia|SIB fs|03-05-2004|FD LO 132760|118521|118532
120011|M|DK Firestar Silver Tyson|MCO ns 22|14-02-2005|FD LO 132761|105383|104606
120012|M|DK Firestar Bear Bailey|MCO n 22|14-02-2005|FD LO 132762|105383|104606
120013|F|DK Firestar Bear Beauty|MCO n 22|14-02-2005|FD LO 132763|105383|104606
120014|F|DK Firestar Silver Donna|MCO ns 22|14-02-2005|FD LO 132764|105383|104606
120015|F|DK Firestar Silver Queen|MCO ns 22|14-02-2005|FD LO 132765|105383|104606
120016|F|DK Lion Park's Dranelle|MCO f 09|14-02-2005|FD LO 132766|102590|108807
120017|M|DK Lion Park's Duke|MCO n 09 22|14-02-2005|FD LO 132767|102590|108807
120018|M|DK Lion Park's Dr. Jones|MCO n 09 22|14-02-2005|FD LO 132768|102590|108807
120019|M|DK Lion Park's Dundee|MCO n 09 22|14-02-2005|FD LO 132769|102590|108807
120020|M|DK Lion Park's Daydreamer|MCO n 09 22|14-02-2005|FD LO 132770|102590|108807
120021|M|DK Nuance's Explorer|SBI n 21|07-04-2005|FD LO 132771|103499|92964
