70000|F|Donneborg's Tulle Marie|PER n|19-07-1999|FD LO 100851|72588|72711
70001|F|DK Blue Line's Viola|BSH a|10-06-1999|FD LO 101440|38097|66829
70002|F|Coca 99-26|MCO n 09 22|23-02-1999|FD LO 98930|69928|69929
70003|F|DK Just for you Surprise|PER f|14-12-1998|FD LO 98188|56599|68523
70004|F|Misty Brown's Blue-Sue|PER a|04-09-1999|FD LO 101102|56609|73136
70005|M|Montezuma II|BEN n 24|07-06-1991|TICA COT 060791 020|60723|69897
70006|F|Bartel's Iha T. Shiba|PER f|01-03-1999|FD LO 98935|54174|51105
70007|M|DK Chacamtho's Archibald|NFO n 09|10-05-1999|FD LO 100647|57736|65164
70008|F|Pretty Pearl von Gørtz DK|PER ns 11|13-03-1999|FD LO 98938|42396|35861
70009|F|Misty Brown's Martha|PER d|24-06-1999|FD LO 100889|46669|70806
70010|F|DK Steenbergs Russian Zarina|RUS|26-01-1998|FD LO 93476|51799|68986
70011|M|DK Silverwood's Sundance Silver|NFO ns 09 23|17-03-1999|FD RX 13471|56493|58808
70012|M|DK Sarafina Waquero|MCO a 09|17-03-1999|FD LO 99155|17783|61988
70013|F|ThinkerBell 99-48|MAN e 24 53|07-03-1999|FD RX 13525|31933|45161
70014|F|DK Schrøder's Desirre|SBI c 21|05-07-1999|FD LO 100918|53296|71845
70015|M|DK Silverwood's Umulius|NFO w|27-03-1999|FD LO 98941|66005|69932
70016|F|DK Jente's Nicola Lucla|SBI n|18-03-1999|FD LO 98942|38832|58800
70017|M|DK Ludlow's Charlie|PER w 62|15-07-1999|FD LO 101086|12978|63531
70018|M|DK Nicopi's Fozzi|PER d 03|13-05-1995|FD RX 10508|35683|72636
70020|M|DK Nicopi's Ritmo|PER a 03|18-09-1998|FD LO 98944|65181|62140
70022|F|DK Bosserne's Schubunkin|MCO fs 09 22|21-04-1996|FD LO 85965|49739|56803
70024|M|DK Nicopi's Ralle|PER c 03|18-09-1998|FD LO 98946|65181|62140
70026|M|Amalia's Lion|EXO d|17-06-1999|FD LO 100301|71794|62642
70028|F|DK Bengalis Gigi|SIA h|16-11-1998|FD LO 97570|52066|67343
70029|M|DK Bengalis Gigabyte|SIA n|16-11-1998|FD LO 97565|52066|67343
70030|F|Sphinx Yashira|OSH h 24|13-06-1997|FD LO 91045|57402|60598
70031|F|DK Perséfelis Elysian Elegance|PER x fy 11|06-05-1999|FD RX 13478|39201|45829
70032|M|DK Perséfelis Enjoyable Elton|PER ns 11|06-05-1999|FD RX 13479|39201|45829
70033|M|DK Perséfelis Eminent Edison|PER as 12|06-05-1999|FD RX 13480|39201|45829
70034|F|Taxfree af Tamara|PER f|16-03-1999|FD LO 99429|13258|62669
70035|M|Auxarcs Fire Dancer|OCI b 24|...|NZCF OS 5322-A|43721|69898
70036|M|Ociville Frosted Levi Shadedacres|OCI b 24|...|CFA 0216-450619 V0489|67969|76314
70037|M|Echoesofmaja Running Bear of Saga|OCI b 24|...|CFA 0216-741053 V1292|70036|59780
70038|F|Rendale's Tarzana of Saga|OCI x n 25|...|CFA 0203-451910 V0489||
70039|M|Gemlou Native Texican|OCI o 24|...|CFA 0210-403508 V0688|48740|67965
70040|F|Saga Calamity Jane|OCI n 24|...|CFA 0209-542630 V1090|51171|70038
70041|M|Hotspotz Lord of the Rings|OCI b 24|10-12-1995|SVERAK LO 135988|70035|51176
70042|M|Gogees Prince Omar of Gwenarry|OCI n 24|20-02-1989|TICA SBT 022089 006||
70043|F|Wildwood Golden Jubilee of Gogees|OCI b 24|16-02-1989|TICA SBT 021689 011||
70044|M|Gogees Jungle Jim|OCI n 24|...|GCCF CSREF 162771|70042|70043
70045|F|Gogees Squeeky of Catoninetail|OCI ns 24|...|CFA 0213-348028 V0887||
70046|F|Catoninetail Tansy of Thickthorn|OCI o 24|...|GCCF CSREF 138662|51167|70045
70047|F|S*Lambohof Fröken Fräken|OCI o 24|25-06-1995|SVERAK LO 131088|70048|51179
70048|M|Thickthorn Herb Robert|OCI b 24|...|SVERAK LO 120978|70044|70046
70049|F|DK Claude Monet's Cindarella|PER g|28-09-1993|FD LO 73704|39535|42503
70050|F|DK Otium Rosita|SIA a|19-01-1998|FD LO 93546|55543|62127
70051|M|DK Dushara Freshet Pink Floyd|SOM ns|15-02-1998|FD LO 93909|69033|49084
70052|F|Josepha of Texas Stars|ABY ns|28-07-1996|FD RX 11875|54954|54957
