140000|M|S*Glitter's Viper|SBI n|21-04-2007|FD LO 146471|105253|118584
140001|F|DK Elkington's Emerald|NFO f 01 21|15-05-2007|FD LO 146472|113137|113615
140002|M|DK Elkington's Elvis Costello|NFO n 02 21|15-05-2007|FD LO 146473|113137|113615
140003|F|DK Elkington's Escader|NFO fs 09|15-05-2007|FD LO 146474|113137|113615
140004|M|DK Elkington's Eragone|NFO ns 02 21|15-05-2007|FD LO 146475|113137|113615
140005|M|DK Alimentaziones Jim Carey|MCO e 22|26-04-2007|FD LO 146476|120618|114477
140006|M|DK Alimentaziones Jude Law|MCO e 22|26-04-2007|FD LO 146477|120618|114477
140007|M|DK Alimentaziones Van Basten|MCO d 09 22|26-04-2007|FD LO 146478|120618|114477
140008|F|DK Alimentaziones Demmi Moore|MCO f 09 22|26-04-2007|FD LO 146479|120618|114477
140009|F|Pink AppleBlossom á Chardani DK|RAG c|22-04-2007|FD LO 146480|115033|108224
140010|F|Pink Champagne á Chardani DK|RAG c|22-04-2007|FD LO 146481|115033|108224
140011|F|Pink Molly Muffet á Chardani DK|RAG c 04|22-04-2007|FD LO 146482|115033|108224
140012|M|Pink TipTop Teddy á Chardani DK|RAG c 04|22-04-2007|FD LO 146483|115033|108224
140013|M|DK CoffeeCup's Gaius|SBI b 21|31-03-2007|FD LO 146484|133250|122422
140014|F|DK CoffeeCup's Gilda|SBI b 21|31-03-2007|FD LO 146485|133250|122422
140015|F|DK CoffeeCup's Ghia|SBI n|31-03-2007|FD LO 146486|133250|122422
140016|F|DK Steenbergs Russian Gigi|RUS|14-03-2007|FD LO 146487|123394|104458
140017|F|DK Steenbergs Olga|RUS|14-03-2007|FD LO 146488|123394|104458
140018|M|DK Steenbergs Russian Yasha|RUS|14-03-2007|FD LO 146489|123394|104458
140019|M|DK Steenbergs Boris|RUS|14-03-2007|FD LO 146490|123394|104458
140020|M|DK Quanti's Bailey|SBI b|29-03-2007|FD LO 146491|125996|129894
140021|M|DK Quanti's Bentley|SBI a|29-03-2007|FD LO 146492|125996|129894
140022|M|DK Quanti's Bounty|SBI a|29-03-2007|FD LO 146493|125996|129894
