30000|F|Botilla af Flechan|PER d|22-06-1993|FD LO 72846|14144|26809
30001|M|Balue af Læsø|PER a|14-12-1993|FD LO 74300|8703|38862
30002|M|Agustini's Only Once|PER n|27-10-1993|FD LO 75301|71724|10267
30003|F|Jonna af Bækgården|PER n 33|24-10-1992|FD LO 69839|1926|41890
30004|M|Kingstown's Billy The Kid|PER e|27-04-1996|FD LO 86025|37615|52051
30005|M|Løve Hulen's Hercules (P)|MCO n 09 22|06-07-1993|FD LO 72855|17589|47423
30006|F|Lulu of Prisme DK|PER g|02-07-1994|FD RX 9776|44378|43415
30007|M|Bartel's Exo. Keep on Movin'|EXO d|25-04-1996|FD RX 11256|54174|59339
30008|M|DK Eldrima's Sigurd|PER e 03|10-08-1993|FD RX 9271|50744|30895
30009|M|Frederiksværk's Garfield|PER ds 11|13-10-1990|FD RX 6958|6668|15790
30010|M|DK Rivermill's Marble Station|PER ns 11|17-10-1993|FD LO 73534|30949|26109
30011|M|DK Hopeless Tribes Felix|MCO ns 09 23|20-12-1994|FD LO 79189|21405|41846
30012|M|Ratchasima's Cuddle|NFO ns 22|14-08-1993|FD RX 9205|12061|50241
30013|M|Kwai-li de Lao-Tsun DK|SBI c|04-05-1993|FD LO 72098|56539|43066
30014|M|Ivanhoe af Kap DK|PER n 33|10-06-1993|FD LO 72304|11836|29029
30015|F|DK Greatest Hits Ophelia|NFO n 09|28-07-1988|FD LO 52974|10798|19178
30016|M|Erik Gyllenstierna Felis Jubatus|NFO n 23|06-08-1993|FD LO 72868|30948|70959
30017|F|Kingstown's Movie Star|PER g 33|24-08-1992|FD LO 69183|8442|31721
30018|F|Leonora Christine Felis Jubatus|NFO a|28-07-1993|FD RX 9046|37644|37645
30019|F|Grappa Felis Jubatus|NFO n 09|23-08-1993|FD LO 72874|30948|34083
30020|F|Kianda's Ayla|NFO n 09 23|08-03-1994|FD LO 75271|34088|20661
30021|F|Donna of Kilroy DK|PER f 22|23-02-1995|FD LO 80508|42367|38306
30022|F|DK Tzaren's Blue Lucy Ball|RUS|26-02-1995|FD LO 80180|19063|41070
30023|M|DK Wee-Ko's Indian Look|SIA n 21|25-10-1997|FD LO 92241|9716|49768
30024|M|Kon-Ke-Ke Atlee of Castro|ABY n|19-12-1964|CFA 0380-000607||
30025|F|Lili-Pet Tangerine|ABY o|...|CFA 0383-002863 V105||
30026|M|Lili-Pet Rufus|ABY o|...|CFA 0382-002226 V108|30024|30025
30027|M|Don-Al Leroy|SOM n|23-03-1970|CCA 11561||
30028|F|Don-Al Flame|SOM n|23-03-1970|CCA 07145||
30029|F|Don-Al Deliala|SOM n|...|CFA 1381-000029 V108|30027|30028
30030|M|Lili-Pet Caruso of Winery|SOM o|...|CFA 1382-000005 V108|30026|30029
30031|M|Alvi's Chimo of Lollirand|SOM n|28-12-1971|CFA 1380-000023 V107||
30032|M|Falconsview Ezekiel of J.R.R.|SOM n|...|CFA 1380-000022 V107|30031|8299
30033|F|Faraway's Goldberry of J.R.R.|ABY n|04-04-1973|CFA 0381-004157||
30034|F|J.R.R.'s Pimpernel|ABY n|...|CFA 0381-004641 V107|2893|30033
30035|F|J.R.R.'s Phogorn|ABY n|...|CFA 0381-005638 V109|30032|30034
30036|M|Rubaiyat Simba of Three Crown|ABY n|03-11-1969|CFA 0380-002561||
30037|F|Rubaiyat Rose of Hell-Cats|ABY n|...|CFA 0381-002635||
30038|M|Rubaiyat Ramar|ABY n|...|CFA 0380-002819 V106|30036|30037
30039|M|Wohl-Rabe's Aahmes of Mirkwood|ABY n|06-03-1967|CFA 0380-000968||
30040|F|Wohl-Rabe Teeny Avis of Mirkwood|ABY n|...|CFA 0381-003296 V106|30039|4696
30041|M|Mirkwood Brut de Rauch|ABY n|...|CFA 0380-003372 V107|30038|30040
30042|M|Fredna's Bos'n|ABY n|...|CCA 4346 V3||
30043|F|Fredna's Tinkerbell of Saffron|ABY n|...|CCA 07426||
30044|F|Saffron's Cibi|ABY n|...|CCA 15318|30027|30043
30045|F|Saffron's Caprice|SOM n|...|CFA 1381-000013 V106|8537|30044
30046|F|DK Jagtgårdens Selma|PER b 33|01-07-1993|FD RX 9051|23312|38806
30047|M|DK Red Line's Indy|MCO n 09 22|10-12-1996|FD LO 88448|45764|63483
30048|M|DK Dansbjergs Stoffer|NFO n 09 23|25-10-1993|FD LO 74096|29835|55010
30049|M|DK Faitful Thunderball|PER n|17-09-1993|FD LO 73886|26895|33043
30050|M|Arnold of Blue Magic DK|PER a 03|01-07-1993|FD LO 72882|23369|34540
30051|F|Apollonia of Blue Magic DK|PER f 03|01-07-1993|FD LO 72883|23369|34540
30052|F|Annabell of Blue Magic DK|PER e 03|01-07-1993|FD LO 72884|23369|34540
30053|F|Thamakan Silver Tara|BML ns 11|20-04-1993|FD RX REG 1648|35219|16076
30054|M|Anoka 94-57|ABY o|19-03-1994|FD LO 75295|9287|34064
30055|M|DK Fournais' Pandus|PER n 03|14-09-1993|FD LO 74015|16089|3877
30056|F|DK Højgård's Maxi|PER g|04-08-1988|FD LO 53314|12397|13656
30057|F|Never Mind's Mata Hari|PER f|06-07-1993|FD LO 72889|44579|35988
30058|M|DK Jagtgårdens Sjip Sjap Voldborg|PER a|01-07-1993|FD RX 9049|23312|38806
30059|M|DK Van Cirmiziz Barok|TUV n 21|16-08-1993|FD RX 9158|30222|23923
30060|F|Wild Irish Rose of Duchess DK|PER f|04-09-1991|FD LO 65136|26662|24811
30061|M|DK Jagtgårdens Soldier Blue|EXO a|01-07-1993|FD RX 9052|23312|38806
30062|F|DK Blue Jean's Sabina|PER ns 12|29-01-1991|FD LO 61770|15662|46939
30063|F|DK Cozy Farm Yakima|MCO f 23|09-07-1993|FD LO 72891|8565|26792
30064|F|DK Nobody's Dream|PER e|25-07-1994|FD LO 77752|15789|37403
