150000|M|DK Cats of Jarmann Foxy|MCO n 23|02-10-2008|FD LO 174019|144801|141353
150001|M|DK Cats of Jarmann Shadow|MCO ns|02-10-2008|FD LO 174020|144801|141353
150002|F|DK Cats of Jarmann Diva|MCO ns 22|02-10-2008|FD LO 174021|144801|141353
150003|F|DK Cats of Jarmann Celina|MCO ns 22|02-10-2008|FD LO 174022|144801|141353
150004|F|DK Cats of Jarmann Cleo|MCO ns 22|02-10-2008|FD LO 174023|144801|141353
150005|M|DK Sivkjær's Fabia|MCO d 09 22|28-10-2008|FD LO 174024|144724|141770
150006|M|DK Sivkjær's Samurai|MCO d 22|28-10-2008|FD LO 174025|144724|141770
150007|M|DK Sivkjær's Le Baron|MCO n|28-10-2008|FD LO 174026|144724|141770
150008|F|DK Sivkjær's Felicia|MCO n 09 23|28-10-2008|FD LO 174027|144724|141770
150009|F|DK Sivkjær's Liana|MCO n 22|28-10-2008|FD LO 174028|144724|141770
150010|F|DK Tornbjerg's Tempo|MCO n 22|06-09-2008|FD LO 174029|113678|108480
150011|F|DK Tornbjerg's Tallulah|MCO n 22|06-09-2008|FD LO 174030|113678|108480
150012|M|Talisman Serebristyi Inei|SIB ns 23|...|ENK 0087/92/SIB|123202|149430
150013|F|DK Silent Hunter's Alaska|MCO f 03 22|25-10-2008|FD LO 174031|136587|142448
150014|F|DK Silent Hunter's Amazone|MCO f 03 22|25-10-2008|FD LO 174032|136587|142448
150015|F|DK Silent Hunter's Bekki|MCO f 23|25-10-2008|FD LO 174033|136587|142448
150016|F|DK Silent Hunter's Joyceline|MCO f 22|25-10-2008|FD LO 174034|136587|142448
150017|M|DK Silent Hunter's Temptation|MCO n 22|25-10-2008|FD LO 174035|136587|142448
150018|M|DK Silent Hunter's Bombus|MCO n 23|25-10-2008|FD LO 174036|136587|142448
150019|M|DK Silent Hunter's Elvis|MCO n 03 23|25-10-2008|FD LO 174037|136587|142448
150020|F|DK Felis Exquisite Elvira Celeste|SBI b 21|25-08-2008|FD LO 174038|141397|114274
150021|M|DK Felis Exquisite Expresso|SBI n 21|25-08-2008|FD LO 174039|141397|114274
150022|M|DK Felis Exquisite Earl Grey|SBI c|25-08-2008|FD LO 174040|141397|114274
150023|F|Freya 09-02|MCO f 22|12-10-2008|FD LO 174041|112828|139305
150024|M|DK Twikke's Oliver|NFO n 22|24-10-2008|FD LO 174042|139704|143948
150025|M|DK Twikke's Ferdinand|NFO ns 09 23|24-10-2008|FD LO 174043|139704|143948
150026|F|DK Twikke's Kiara|NFO fs 23|24-10-2008|FD LO 174044|139704|143948
150027|F|DK Twikke's Daisy|NFO fs 23|24-10-2008|FD LO 174045|139704|143948
